COD;TIPO ACTIVO;VINCULADO AL FONDO;TIPO DE TÍTULO;Emisor;NIT;TIPO INVERSIÓN ;TIPO REGISTRO;SISTEMA TRANSACCIONAL;TIPO MONEDA;TIPO SECTOR;CALIFICACIÓN;DÍAS AL VTO.;Duración;VPN
2852;1;2;16;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;70623700000,00
2852;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;164;0;5097650000,00
2852;1;2;16;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;5366250000,00
2852;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;696;0;7403200000,00
2852;1;2;16;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;11512700000,00
2852;1;2;16;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;41470920000,00
2852;1;2;16;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;7446600000,00
2852;1;2;16;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;9231288000,00
2852;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;570;0;18158760000,00
2852;1;2;16;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;40742840000,00
2852;1;2;16;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;2095580000,00
2852;1;2;16;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;45539585000,00
2852;1;2;16;Banco Av Villas S.A.;8600358275;0;0;0;0;0;0;0;0;11927110000,00
2852;1;2;16;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;22657360000,00
2852;1;2;16;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;37450350000,00
2852;1;2;16;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;10687600000,00
2852;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;0;0;0;0;0;0;0;0;21187800000,00
2852;1;2;16;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;14936880000,00
2852;1;2;16;Corporacion Financiera Colombiana S.A.;8903006536;0;0;0;0;0;0;0;0;87011950000,00
2852;1;2;16;Corporacion Financiera Colombiana S.A.;8903006536;0;0;0;0;0;0;0;0;40935200000,00
2852;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;0;0;0;0;0;0;0;0;12686640000,00
2852;1;2;16;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;15540000000,00
2852;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;202;0;40434660000,00
2852;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;203;0;39376770000,00
2852;1;2;16;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;71255100000,00
2852;1;2;16;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;7064960000,00
2852;1;2;16;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;21390800000,00
2852;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;19;0;5177950000,00
2852;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;0;0;0;0;0;0;0;0;10354000000,00
2852;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;206;0;10634700000,00
2852;1;2;16;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;3026100000,00
2852;1;2;16;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;35190000000,00
2852;1;2;16;Banco Popular S.A.;8600077389;0;0;0;0;0;0;0;0;44190240000,00
2852;1;2;16;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;5088550000,00
2852;1;2;16;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;101066000000,00
2852;1;2;16;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;30527100000,00
2852;1;2;16;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;1511130000,00
2852;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;1123;0;10710200000,00
2852;1;2;16;Banco Av Villas S.A.;8600358275;0;0;0;0;0;0;0;0;2131520000,00
2852;1;2;16;Banco Popular S.A.;8600077389;0;0;0;0;0;0;0;0;105932100000,00
