COD;TIPO ACTIVO;VINCULADO AL FONDO;TIPO DE TÍTULO;EMISOR;NIT;TIPO INVERSIÓN ;TIPO REGISTRO;SISTEMA TRANSACCIONAL;TIPO MONEDA;TIPO SECTOR;CALIFICACIÓN;DÍAS AL VTO.;DURACIÓN;VPN
91011952;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;120;0;20698800000
91011952;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;416;0;3271560000
91011952;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;80;0;3557400000
91011952;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;88;0;3429478000
91011952;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;154;0;20672600000
91011952;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;365;0;3000000000
91011952;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;400;0;5269750000
91011952;1;2;16;Jpmorgan Corporacion Financiera S.A;9001143468;2;1;1;1;2;1;90;0;10019800000
91011952;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;16;0;1535415000
91011952;1;2;16;Banco Itaú S.A;8909039370;2;1;1;1;2;1;173;0;10063400000
91011952;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;93;0;5114800000
91011952;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;147;0;31086000000
91011952;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;243;0;5478250000
91011952;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;457;0;5363050000
91011952;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;112;0;3064140000
91011952;1;2;16;Banco Itaú S.A;8909039370;2;1;1;1;2;1;128;0;10015600000
91011952;1;2;16;Banco Itaú S.A;8909039370;2;1;1;1;2;1;1;0;0
91011952;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;91;0;5121200000
91011952;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;17;0;4154120000
91011952;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;146;0;5141550000
91011952;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;495;0;5272100000
91011952;1;2;16;Banco Itaú S.A;8909039370;2;1;1;1;2;1;103;0;5116500000
91011952;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;182;0;15842850000
91011952;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;393;0;5125000000
91011952;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;29;0;10195200000
91011952;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;226;0;10621100000
91011952;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;2;0;9717840000
91011952;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;58;0;5126900000
91011952;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;43;0;5149300000
91011952;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;92;0;1044360000
91011952;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;91;0;6145440000
