TIPO ACTIVO;CODIGO CARTERA;VINCULADO AL FONDO;TIPO DE TITULO;EMISOR;NIT;TIPO INVERSIÓN ;TIPO REGISTRO;SISTEMA TRANSACCIONAL;TIPO MONEDA;TIPO SECTOR;CALIFICACIÓN;DÍAS AL VTO.;DURACIÓN;VAN
9009438;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;204;0;5011250000
9009438;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;386;0;8114960000
9009438;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;4;28;0;3002280000
9009438;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;4;29;0;6003840000
9009438;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;214;0;10010600000
9009438;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;398;0;9044280000
9009438;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;399;0;4049880000
9009438;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;218;0;2525825000
9009438;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;399;0;5026150000
9009438;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;407;0;4015240000
9009438;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;408;0;2031520000
9009438;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;255;0;2017700000
9009438;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;438;0;1020730000
9009438;1;2;3;Banco Popular S.A.;8600077389;2;1;1;1;2;1;253;0;2037920000
9009438;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;429;0;1612416000
9009438;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;429;0;403104000
9009438;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;433;0;1010600000
9009438;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;443;0;4022440000
9009438;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;444;0;5041250000
9009438;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;447;0;1005000000
9009438;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;339;0;4068120000
9009438;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;458;0;3059610000
9009438;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;462;0;13258830000
9009438;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;463;0;1524360000
9009438;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;463;0;1016240000
9009438;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;4;103;0;3540110000
9009438;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;6;103;0;3035100000
9009438;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;468;0;1522110000
9009438;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;470;0;5089600000
9009438;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;4;105;0;7078330000
9009438;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;471;0;1017750000
9009438;1;2;16;Banco Gnb Sudameris S.A.;8600507501;2;1;1;1;2;4;107;0;6069600000
9009438;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;4;110;0;20210200000
9009438;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;475;0;1017100000
9009438;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;291;0;2530800000
9009438;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;291;0;1012320000
9009438;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;294;0;10113900000
9009438;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;4;117;0;2019100000
9009438;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;4;117;0;504775000
9009438;1;2;16;Banco Gnb Sudameris S.A.;8600507501;2;1;1;1;2;4;117;0;5555495000
9009438;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;299;0;1000900000
9009438;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;6;120;0;10103300000
9009438;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;4;124;0;4034320000
9009438;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;6;127;0;3023850000
9009438;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;315;0;7513800000
9009438;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;316;0;5008450000
9009438;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;316;0;6010140000
9009438;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;6;134;0;10083900000
9009438;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;4;135;0;3021180000
9009438;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;4;135;0;3021180000
9009438;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;4;105;0;10213300000
9009438;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;4;105;0;7149310000
9009438;1;2;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;4;50;0;8013520000
9009438;1;2;16;Gmac Financiera De Colombia S.A.;8600293968;2;1;1;1;2;4;84;0;6194220000
9009438;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;4;145;0;2511475000
9009438;1;2;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;4;53;0;2002580000
9009438;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;4;146;0;10046900000
9009438;1;2;16;Gmac Financiera De Colombia S.A.;8600293968;2;1;1;1;2;4;85;0;3096690000
9009438;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;301;0;8998110000
9009438;1;2;16;Rci Colombia S.A.;9009776290;2;1;1;1;2;1;256;0;1510695000
9009438;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;5;0;9994300000
9009438;1;2;16;Banco Falabella S.A.;9000479818;2;1;1;1;2;6;21;0;2020560000
9009438;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;6;218;0;20260000000
9009438;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;223;0;8092400000
9009438;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;4;224;0;8088400000
9009438;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;6;225;0;15163500000
9009438;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;6;229;0;5051500000
9009438;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;1062;0;5287700000
9009438;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;6;237;0;10091000000
9009438;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;238;0;8579050000
9009438;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;1062;0;10575400000
9009438;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;609;0;40600800000
9009438;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;611;0;3044070000
9009438;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;612;0;15217950000
9009438;1;2;16;Gmac Financiera De Colombia S.A.;8600293968;2;1;1;1;2;4;251;0;5036250000
9009438;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;6;252;0;15102600000
9009438;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;11;622;0;5064350000
9009438;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;6;265;0;3013560000
9009438;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;447;0;20143800000
9009438;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;11;632;0;10104200000
9009438;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;448;0;10070300000
9009438;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;457;0;5028000000
9009438;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;457;0;7039200000
9009438;1;2;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;1;273;0;10042600000
9009438;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;638;0;10070200000
9009438;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;457;0;20591020000
9009438;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;275;0;8136960000
9009438;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;6;8;0;7091000000
9009438;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;6;17;0;5057050000
9009438;1;2;3;Banco De Comercio Ext. De Colombia S.A. Bancoldex;8001499236;2;1;1;1;2;6;92;0;30171000000
9009438;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;1873;0;1281010000
9009438;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;413;0;2919250000
9009438;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;1062;0;5287700000
9009438;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;1062;0;2643850000
9009438;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;11;473;0;10160400000
9009438;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;289;0;2536275000
9009438;1;2;16;Gmac Financiera De Colombia S.A.;8600293968;2;1;1;1;2;1;289;0;5060200000
9009438;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;413;0;2335400000
9009438;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;293;0;5069450000
9009438;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;413;0;9341600000
9009438;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;11;477;0;10140000000
9009438;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;1873;0;2562020000
9009438;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;6;162;0;2514400000
9009438;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;6;162;0;3018300000
9009438;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;4;121;0;5003300000
9009438;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;4;204;0;5004100000
9009438;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;4;204;0;5004100000
9009438;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;6;127;0;4019600000
9009438;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;303;0;5059450000
9009438;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;303;0;2529725000
9009438;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;11;486;0;10125300000
9009438;1;2;19;Titularizadora Colombiana S.A. Hitos;8300895306;2;1;1;1;2;1;1762;0;1807543194.39
9009438;1;2;19;Titularizadora Colombiana S.A. Hitos;8300895306;2;1;1;1;2;1;1762;0;2711314791.58
9009438;1;2;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;1;306;0;7077490000
9009438;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;6;69;0;5019250000
9009438;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;678;0;8083920000
9009438;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;678;0;30314700000
9009438;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;315;0;10018400000
9009438;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;327;0;8004320000
9009438;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;678;0;29350610000
9009438;1;2;16;Banco De Comercio Ext. De Colombia S.A. Bancoldex;8001499236;2;1;1;1;2;6;233;0;15103500000
9009438;1;2;16;Banco Gnb Sudameris S.A.;8600507501;2;1;1;1;2;11;314;0;7026460000
9009438;1;2;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;1;315;0;5049650000
9009438;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;11;320;0;15136200000
9009438;1;2;16;Banco De Comercio Ext. De Colombia S.A. Bancoldex;8001499236;2;1;1;1;2;1;503;0;11027390000
9009438;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;503;0;7022190000
9009438;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;503;0;7022190000
9009438;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;6;320;0;5005550000
9009438;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;504;0;20060400000
9009438;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;4;188;0;5069400000
9009438;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;4;149;0;1004620000
9009438;1;2;16;Banco De Comercio Ext. De Colombia S.A. Bancoldex;8001499236;2;1;1;1;2;1;521;0;4016520000
9009438;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;529;0;9038070000
9009438;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;529;0;2008460000
9009438;1;2;3;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;11;1079;0;10071700000
9009438;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;534;0;15041100000
9009438;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;715;0;5016750000
9009438;1;2;16;Compañia De Financiamiento Tuya Sa;8600323303;2;1;1;1;2;6;46;0;5032050000
9009438;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;11;352;0;4007960000
9009438;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;720;0;6015420000
9009438;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;720;0;2005140000
9009438;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;1873;0;6405050000
9009438;1;2;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;1;363;0;9002970000
9009438;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;728;0;1001350000
9009438;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;728;0;9012150000
9009438;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;546;0;7506675000
9009438;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;730;0;1000000000
9009453;2;1;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;483745.99
9009453;2;2;0;Helm Bank;8600076603;0;0;0;0;0;0;0;0;2063007.95
9009453;2;2;0;Helm Bank;8600076603;0;0;0;0;0;0;0;0;1984840194.8
9009453;2;2;0;Hsbc Colombia S.A.;8600509309;0;0;0;0;0;0;0;0;0
9009453;2;2;0;Citibank Colombia S.A.;8600511354;0;0;0;0;0;0;0;0;2981856.59
9009453;2;2;0;Banco Colpatria Multibanca Colpatria S.A.;8600345941;0;0;0;0;0;0;0;0;2229296
9009453;2;2;0;Banco Colpatria Multibanca Colpatria S.A.;8600345941;0;0;0;0;0;0;0;0;18693117503.72
9009453;2;2;0;Bancolombia S.A.;8909039388;0;0;0;0;0;0;0;0;1709091.72
9009453;2;2;0;Bancolombia S.A.;8909039388;0;0;0;0;0;0;0;0;9827665417.11
9009453;2;1;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;0
9009453;2;2;0;Banco Corpbanca Colombia S.A;8909039370;0;0;0;0;0;0;0;0;2039443.01
9009453;2;2;0;Banco Corpbanca Colombia S.A;8909039370;0;0;0;0;0;0;0;0;1659360661.53
9009453;2;2;0;Banco Av Villas S.A.;8600358275;0;0;0;0;0;0;0;0;2024882.62
9009453;2;2;0;Banco Av Villas S.A.;8600358275;0;0;0;0;0;0;0;0;1810383682.12
9009453;2;2;0;Banco Av Villas S.A.;8600358275;0;0;0;0;0;0;0;0;305285328.65
9009453;2;2;0;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;22086094667.79
9009453;2;2;0;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;2003244.26
9009453;2;2;0;Banco Popular S.A.;8600077389;0;0;0;0;0;0;0;0;2166492.88
9009453;2;2;0;Banco Caja Social;8600073354;0;0;0;0;0;0;0;0;2058603
9009453;2;2;0;Banco Popular S.A.;8600077389;0;0;0;0;0;0;0;0;25888190154.63
9009453;2;2;0;Banco Caja Social;8600073354;0;0;0;0;0;0;0;0;32765595709.07
9009453;2;1;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;19869844.13
9009453;2;1;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;1148187922.22
9009453;2;1;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;64839232.68
9009453;2;1;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;9449843661.35
9009453;2;2;0;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;15820589420.41
9009453;2;2;0;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;1967253
9009453;2;2;0;Banco Agrario De Colombia S.A;8000378008;0;0;0;0;0;0;0;0;1874860
9009453;2;1;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;0
9009453;2;2;0;Banco Pichincha S.A.;8902007567;0;0;0;0;0;0;0;0;0
9009453;2;2;0;Banco Pichincha S.A.;8902007567;0;0;0;0;0;0;0;0;0
9009453;2;2;0;Banco Agrario De Colombia S.A;8000378008;0;0;0;0;0;0;0;0;51100642708.31
9009453;2;2;0;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;2067676
9009453;2;2;0;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;1838845570.11
9009453;2;2;0;Citibank Colombia S.A.;8600511354;0;0;0;0;0;0;0;0;12509507746.14
9009453;2;2;0;Banco Gnb Sudameris S.A.;8600507501;0;0;0;0;0;0;0;0;1940816.31
9009453;2;1;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;0
9009453;2;1;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;0
9009453;2;1;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;0
9009453;2;1;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;0
9009453;2;2;0;Banco Gnb Sudameris S.A.;8600507501;0;0;0;0;0;0;0;0;75733863018.48
9009453;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;136;0;1007400000
9009453;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;86;0;1005430000
9009453;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;107;0;2035160000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;174;0;1006740000
9009453;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;108;0;2034880000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;231;0;3031560000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;223;0;1524735000
9009453;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;241;0;8035680000
9009453;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;77;0;6023400000
9009453;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;265;0;5026250000
9009453;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;641;0;4050800000
9009453;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;50;0;1516425000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;231;0;2021040000
9009453;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;102;0;2025800000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;337;0;4069360000
9009453;1;2;16;Banco De Comercio Ext. De Colombia S.A. Bancoldex;8001499236;2;1;1;1;2;1;286;0;3068550000
9009453;1;2;16;Banco De Comercio Ext. De Colombia S.A. Bancoldex;8001499236;2;1;1;1;2;1;285;0;511500000
9009453;1;2;16;Banco De Comercio Ext. De Colombia S.A. Bancoldex;8001499236;2;1;1;1;2;1;279;0;1535850000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;474;0;2569700000
9009453;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;301;0;1012580000
9009453;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;538;0;4092400000
9009453;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;310;0;7075880000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;314;0;4046400000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;314;0;505800000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;317;0;3030600000
9009453;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;35;0;504975000
9009453;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;339;0;17143140000
9009453;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;163;0;4521285000
9009453;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;163;0;10043200000
9009453;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;176;0;6017640000
9009453;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;722;0;3032520000
9009453;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;360;0;3506160000
9009453;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;360;0;1502640000
9009453;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;189;0;4017520000
9009453;1;2;16;Banco De Comercio Ext. De Colombia S.A. Bancoldex;8001499236;2;1;1;1;2;1;190;0;501975000
9009453;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;11;191;0;3517360000
9009453;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;11;191;0;3038940000
9009453;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;71;0;252052500
9009453;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;71;0;252052500
9009453;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;71;0;504105000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;374;0;3045030000
9009453;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;374;0;5079300000
9009453;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;197;0;2005920000
9009453;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;386;0;2005180000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;386;0;4057480000
9009453;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;177;0;2004720000
9009453;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;205;0;2004220000
9009453;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;271;0;2002120000
9009453;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;4;28;0;1501140000
9009453;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;4;29;0;4002560000
9009453;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;224;0;1506420000
9009453;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;225;0;2510325000
9009453;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;241;0;6026760000
9009453;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;398;0;5024600000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;226;0;1015690000
9009453;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;399;0;1005230000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;226;0;2539225000
9009453;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;400;0;4020320000
9009453;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;407;0;4015240000
9009453;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;415;0;4058560000
9009453;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;241;0;1514550000
9009453;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;444;0;3024750000
9009453;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;458;0;1019870000
9009453;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;461;0;4590360000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;4;103;0;3034380000
9009453;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;11;109;0;3207420000
9009453;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;11;136;0;1021060000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;4;110;0;5052550000
9009453;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;291;0;2024640000
9009453;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;293;0;5057800000
9009453;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;294;0;5056950000
9009453;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;339;0;5085150000
9009453;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;339;0;1017030000
9009453;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;6;120;0;5051650000
9009453;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;6;127;0;2015900000
9009453;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;4;128;0;6545890000
9009453;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;315;0;1502760000
9009453;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;316;0;1001690000
9009453;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;6;134;0;5041950000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;4;135;0;6545890000
