CODIGO;TIPO ACTIVO ;VINCULADO O NO;TIPO DE TITULO;EMISOR;NIT;TIPO INVERSION ;TIPO REGISTRO;SISTEMA TRANSACCIONAL;TIPO MONEDA;TIPO SECTOR;CALIFICACION;DIAS AL VTO;DURACION;VPN;
9009453;1;2;16;BANCO DAVIVIENDA S.A.;860034313;2;1;1;1;2;14;95;0;5096200000;
9009453;1;2;16;BANCO COLPATRIA MULTIBANCA COLPATRIA S.A.;860034594;2;1;1;1;2;14;3;0;2029420000;
9009453;1;2;16;BANCO CORPBANCA;890903937;2;1;1;1;2;1;210;0;5049300000;
9009453;1;2;16;BBVA COLOMBIA;860003020;2;1;1;1;2;6;100;0;5044750000;
9009453;1;2;16;BBVA COLOMBIA;860003020;2;1;1;1;2;6;100;0;5044750000;
9009453;1;2;16;BANCOLOMBIA S.A.;890903938;2;1;1;1;2;6;216;0;5035900000;
9009453;1;2;16;BANCO DAVIVIENDA S.A.;860034313;2;1;1;1;2;14;216;0;6094740000;
9009453;1;2;16;BANCO DAVIVIENDA S.A.;860034313;2;1;1;1;2;14;192;0;2020760000;
9009453;1;2;16;BANCO DAVIVIENDA S.A.;860034313;2;1;1;1;2;14;149;0;3522750000;
9009453;1;2;16;BANCO DAVIVIENDA S.A.;860034313;2;1;1;1;2;14;198;0;8544030000;
9009453;1;2;16;BANCO DAVIVIENDA S.A.;860034313;2;1;1;1;2;14;198;0;5025900000;
9009453;1;2;16;FINANCIERA DE DESARROLLO TERRITORIAL S.A.;800096329;2;1;1;1;2;1;232;0;5044650000;
9009453;1;2;16;BANCO COLPATRIA MULTIBANCA COLPATRIA S.A.;860034594;2;1;1;1;2;14;5;0;3071400000;
9009453;1;2;16;BANCO DAVIVIENDA S.A.;860034313;2;1;1;1;2;14;224;0;10066800000;
9009453;1;2;16;BANCO COLPATRIA MULTIBANCA COLPATRIA S.A.;860034594;2;1;1;1;2;14;186;0;1006930000;
9009453;1;2;16;BBVA COLOMBIA;860003020;2;1;1;1;2;14;196;0;1010360000;
9009453;1;2;16;BANCO DE BOGOTA S.A.;860002964;2;1;1;1;2;14;172;0;1506615000;
9009453;1;2;16;BBVA COLOMBIA;860003020;2;1;1;1;2;14;197;0;5077350000;
9009453;1;2;16;BANCO AGRARIO DE COLOMBIA;800037800;2;1;1;1;2;14;77;0;20387800000;
9009453;1;2;16;BANCOLOMBIA S.A.;890903938;2;1;1;1;2;6;209;0;5102900000;
9009453;1;2;16;BANCO POPULAR S.A.;860007738;2;1;1;1;2;14;205;0;5043750000;
9009453;1;2;16;BANCO DAVIVIENDA S.A.;860034313;2;1;1;1;2;1;428;0;3029130000;
9009453;1;2;16;BANCO PICHINCHA S.A.;890200756;2;1;1;1;2;11;429;0;2017620000;
9009453;1;2;10;DIRECCION DEL TESORO NACIONAL;899999090;2;1;1;1;4;9;349;0;3081960000;
9009453;1;2;10;DIRECCION DEL TESORO NACIONAL;899999090;2;1;1;1;4;9;349;0;3081960000;
9009453;1;2;10;DIRECCION DEL TESORO NACIONAL;899999090;2;1;1;1;4;9;349;0;3081960000;
9009453;1;2;16;BBVA COLOMBIA;860003020;2;1;1;1;2;1;497;0;2018000000;
9009453;1;2;16;FINANCIERA DE DESARROLLO TERRITORIAL S.A.;800096329;2;1;1;1;2;6;136;0;1010380000;
9009453;1;2;16;BANCO CORPBANCA;890903937;2;1;1;1;2;14;121;0;506900000;
9009453;1;2;16;BANCO CORPBANCA;890903937;2;1;1;1;2;14;128;0;1010080000;
9009453;1;2;16;BANCOLOMBIA S.A.;890903938;2;1;1;1;2;1;401;0;2017780000;
9009453;1;2;16;BANCOLOMBIA S.A.;890903938;2;1;1;1;2;1;419;0;2011780000;
9009453;1;2;10;DIRECCION DEL TESORO NACIONAL;899999090;2;1;1;1;4;9;349;0;2054640000;
9009453;1;2;16;BANCO DAVIVIENDA S.A.;860034313;2;1;1;1;2;1;258;0;2009760000;
9009453;1;2;16;BANCO DAVIVIENDA S.A.;860034313;2;1;1;1;2;1;261;0;5022050000;
9009453;1;2;16;BANCO COLPATRIA MULTIBANCA COLPATRIA S.A.;860034594;2;1;1;1;2;1;445;0;5008350000;
9009453;1;1;16;BANCO DE OCCIDENTE S.A.;890300279;2;1;1;1;2;14;71;0;2008840000;
9009453;1;2;16;BANCO COLPATRIA MULTIBANCA COLPATRIA S.A.;860034594;2;1;1;1;2;1;268;0;6002700000;
9009453;1;2;16;BANCO DAVIVIENDA S.A.;860034313;2;1;1;1;2;1;281;0;6089940000;
9009453;1;2;16;BBVA COLOMBIA;860003020;2;1;1;1;2;14;168;0;1005560000;
9009453;1;2;16;BANCO COLPATRIA MULTIBANCA COLPATRIA S.A.;860034594;2;1;1;1;2;1;421;0;517635000;
9009453;1;2;16;FINANCIERA DE DESARROLLO TERRITORIAL S.A.;800096329;2;1;1;1;2;1;481;0;4697415000;
9009453;1;2;16;BANCOLOMBIA S.A.;890903938;2;1;1;1;2;1;289;0;1543110000;
9009453;1;2;16;BANCOLOMBIA S.A.;890903938;2;1;1;1;2;1;295;0;2055560000;
9009453;1;2;16;FINANCIERA DE DESARROLLO TERRITORIAL S.A.;800096329;2;1;1;1;2;1;349;0;3086610000;
9009453;1;2;16;BANCO CITIBANK COLOMBIA S.A.;860051135;2;1;1;1;2;1;290;0;1053230000;
9009453;1;2;16;BANCOLOMBIA S.A.;890903938;2;1;1;1;2;1;295;0;1027780000;
9009453;1;2;16;BBVA COLOMBIA;860003020;2;1;1;1;2;14;171;0;5045000000;
9009453;1;2;16;BBVA COLOMBIA;860003020;2;1;1;1;2;1;359;0;6018360000;
9009453;1;2;16;BANCOLOMBIA S.A.;890903938;2;1;1;1;2;6;87;0;5037450000;
9009453;1;1;16;BANCO DE OCCIDENTE S.A.;890300279;2;1;1;1;2;14;282;0;5053000000;
9009453;1;2;16;BANCO CITIBANK COLOMBIA S.A.;860051135;2;1;1;1;2;6;156;0;5144000000;
9009453;1;1;16;BANCO DE OCCIDENTE S.A.;890300279;2;1;1;1;2;14;13;0;3030690000;
9009453;1;2;16;BBVA COLOMBIA;860003020;2;1;1;1;2;14;283;0;5060400000;
9009453;1;2;16;BANCOLOMBIA S.A.;890903938;2;1;1;1;2;1;484;0;10076800000;
9009453;1;2;16;BANCO COLPATRIA MULTIBANCA COLPATRIA S.A.;860034594;2;1;1;1;2;1;301;0;5043650000;
9009453;1;2;16;BBVA COLOMBIA;860003020;2;1;1;1;2;1;372;0;2029160000;
9009453;1;2;16;BANCO DAVIVIENDA S.A.;860034313;2;1;1;1;2;1;307;0;3013620000;
9009453;1;2;16;BANCO CORPBANCA;890903937;2;1;1;1;2;1;491;0;1005100000;
9009453;1;2;10;DIRECCION DEL TESORO NACIONAL;899999090;2;1;1;1;4;9;1532;0;2190820000;
9009453;1;2;16;BANCO CORPBANCA;890903937;2;1;1;1;2;1;498;0;5038550000;
9009453;1;2;16;BBVA COLOMBIA;860003020;2;1;1;1;2;14;245;0;1511490000;
9009453;1;2;16;BBVA COLOMBIA;860003020;2;1;1;1;2;1;660;0;5059800000;
9009453;1;2;16;BANCO DAVIVIENDA S.A.;860034313;2;1;1;1;2;1;507;0;10044200000;
9009453;1;2;16;BANCOLOMBIA S.A.;890903938;2;1;1;1;2;1;401;0;3026670000;
9009453;1;2;16;BANCO DE COMERCIO EXTERIOR DE COLOMBIA S.A.;800149923;2;1;1;1;2;6;94;0;3029280000;
9009453;1;2;16;BANCO DE COMERCIO EXTERIOR DE COLOMBIA S.A.;800149923;2;1;1;1;2;6;150;0;1006680000;
9009453;1;2;10;DIRECCION DEL TESORO NACIONAL;899999090;2;1;1;1;4;9;349;0;5136600000;
9009453;1;2;16;BBVA COLOMBIA;860003020;2;1;1;1;2;14;193;0;3030690000;
9009453;1;2;16;BBVA COLOMBIA;860003020;2;1;1;1;2;14;100;0;1008950000;
9009453;1;2;16;BANCO DAVIVIENDA S.A.;860034313;2;1;1;1;2;14;135;0;503720000;
9009453;1;2;16;BANCOLOMBIA S.A.;890903938;2;1;1;1;2;6;55;0;10173400000;
9009453;1;2;16;BANCO COLPATRIA MULTIBANCA COLPATRIA S.A.;860034594;2;1;1;1;2;1;520;0;2005720000;
9009453;1;2;16;BANCOLOMBIA S.A.;890903938;2;1;1;1;2;6;331;0;2040380000;
9009453;1;2;16;FINANCIERA DE DESARROLLO TERRITORIAL S.A.;800096329;2;1;1;1;2;1;527;0;1503660000;
9009453;1;2;10;DIRECCION DEL TESORO NACIONAL;899999090;2;1;1;1;4;9;365;0;10079700000;
9009453;1;2;16;BANCO AGRARIO DE COLOMBIA;800037800;2;1;1;1;2;14;170;0;20040200000;
9009453;1;2;16;FINANCIERA DE DESARROLLO TERRITORIAL S.A.;800096329;2;1;1;1;2;1;450;0;3003930000;
9009453;1;2;16;BANCO CORPBANCA;890903937;2;1;1;1;2;1;441;0;2007266025.82;
9009452;2;1;0;BANCO DE OCCIDENTE S.A.;890300279;0;0;0;0;0;0;0;0;684622.6;
9009452;2;2;0;BANCOLOMBIA S.A.;890903938;0;0;0;0;0;0;0;0;800744.97;
9009452;2;2;0;BANCOLOMBIA S.A.;890903938;0;0;0;0;0;0;0;0;1440952011.4;
9009452;2;1;0;BANCO DE OCCIDENTE S.A.;890300279;0;0;0;0;0;0;0;0;433942289.57;
9009452;2;1;0;BANCO DE OCCIDENTE S.A.;890300279;0;0;0;0;0;0;0;0;351478713.5;
9009452;2;1;0;BANCO DE OCCIDENTE S.A.;890300279;0;0;0;0;0;0;0;0;1023121569.89;
9009452;2;1;0;BANCO DE OCCIDENTE S.A.;890300279;0;0;0;0;0;0;0;0;23397494.32;
9009452;2;1;0;BANCO DE OCCIDENTE S.A.;890300279;0;0;0;0;0;0;0;0;4988244.32;
9009452;2;1;0;BANCO DE OCCIDENTE S.A.;890300279;0;0;0;0;0;0;0;0;126137352.66;
9009452;2;1;0;BANCO DE OCCIDENTE S.A.;890300279;0;0;0;0;0;0;0;0;85950.44;
9009452;2;1;0;BANCO DE OCCIDENTE S.A.;890300279;0;0;0;0;0;0;0;0;706632.13;
9009452;1;2;41;FONDO DE INVERSION COLECTIVA CERRADA OCCIDECOL;900386785;2;1;1;1;2;1;1;0;909157806;
9009452;1;2;78;DIRECCION DEL TESORO NACIONAL;899999090;1;1;1;1;4;9;3;0;21853068.67;
9009452;1;2;9;GOBIERNO REPUBLICA DE COLOMBIA;899999083;2;1;1;1;4;9;76;0;31317299.2;
9009452;1;2;9;GOBIERNO REPUBLICA DE COLOMBIA;899999083;2;1;1;1;4;9;104;0;34497962.4;
9009452;1;2;9;GOBIERNO REPUBLICA DE COLOMBIA;899999083;2;1;1;1;4;9;132;0;34431235.2;
9009452;1;2;9;GOBIERNO REPUBLICA DE COLOMBIA;899999083;2;1;1;1;4;9;195;0;32095783.2;
9009452;1;2;9;GOBIERNO REPUBLICA DE COLOMBIA;899999083;2;1;1;1;4;9;167;0;34942810.4;
9009452;1;2;9;GOBIERNO REPUBLICA DE COLOMBIA;899999083;2;1;1;1;4;9;13;0;31917844;
9009452;1;2;9;GOBIERNO REPUBLICA DE COLOMBIA;899999083;2;1;1;1;4;9;41;0;30427603.2;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;643;0;4827033.51;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;643;0;13408425.44;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;4;0;184808.26;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;431;0;1764651.68;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;35;0;373830.34;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;643;0;13408425.44;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;643;0;13408425.44;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;643;0;3886975.32;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;4;0;222308.47;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;369;0;3376329.61;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;339;0;1128549.22;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;339;0;940457.81;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;704;0;14195899.58;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;461;0;4462266.7;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;339;0;1119619.28;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;522;0;2067423.18;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;734;0;8501610.96;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;96;0;1105761.16;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;734;0;3825724.93;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;765;0;4867472.98;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;673;0;6793434.02;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;765;0;1408295.16;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;796;0;6174852.3;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;796;0;4631139.17;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;384;0;2675551.4;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;384;0;2675551.4;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;111;0;885404.45;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;446;0;2191839.35;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;476;0;6460654.46;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;507;0;3476795.46;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;507;0;3569510.02;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;507;0;3013222.76;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;537;0;3222772.48;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;537;0;4394689.71;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;537;0;5078308.18;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;537;0;3808731.1;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;537;0;2832133.39;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;537;0;2392664.39;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;537;0;1923897.48;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;599;0;9127997.61;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;627;0;8749849.17;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;627;0;4711457.2;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;599;0;5530492.65;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;627;0;4318835.81;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;627;0;2804438.84;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;688;0;4680957.99;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;688;0;2371685.39;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;719;0;5183333.94;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;719;0;4794583.85;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;719;0;1917833.58;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;719;0;3401562.87;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;719;0;3952292.15;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;719;0;4729792.15;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;719;0;15550001.74;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;719;0;2753646.13;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;719;0;783979.29;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;719;0;7366813.35;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;749;0;5505910.38;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;719;0;4405833.84;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;749;0;973606.12;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;19;0;97941.92;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;749;0;7855994.02;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;749;0;5586484.66;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;749;0;10071787.16;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;749;0;1443622.81;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;142;0;1042276.64;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;384;0;2501836.03;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;780;0;6947293.73;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;780;0;11115669.84;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;780;0;2431552.76;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;780;0;3751538.55;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;50;0;323420.81;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;780;0;6322037.32;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;780;0;4029430.35;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;780;0;3821011.51;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;415;0;2697590.2;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;172;0;501692.88;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;627;0;6123172.11;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;658;0;3701401.68;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;719;0;1240294.48;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;354;0;1822698.81;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;384;0;856141.99;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;415;0;1846129.88;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;446;0;3474801.59;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;658;0;1040053.98;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;476;0;2881626.17;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;293;0;2614125.02;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;857;0;4058372.04;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;857;0;2213054.93;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;492;0;1223519.48;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;127;0;518926.44;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;492;0;2447038.78;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;127;0;2075705.65;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;857;0;6818065.03;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;492;0;5505837.28;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;492;0;2141158.92;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;857;0;3246697.63;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;857;0;1217511.61;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;857;0;6980399.91;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;857;0;5681720.86;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;857;0;5275883.65;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;857;0;3652534.84;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;127;0;856228.6;
9009452;1;1;3;BANCO DE OCCIDENTE S.A.;890300279;2;1;1;1;2;14;147;0;509460000;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;1008;0;10779693.35;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;247;0;476329.88;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;247;0;476329.88;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;247;0;476329.88;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;247;0;476329.88;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;1069;0;6079376.22;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;1008;0;10142086.49;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;1008;0;19148873.51;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;369;0;1598513.21;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;1069;0;771149.83;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;780;0;3305218.07;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;50;0;219149.92;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;476;0;1094068.03;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;172;0;410461.54;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;172;0;1052342.07;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;688;0;2485504.86;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;992;0;1219539.54;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;262;0;1873970.16;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;142;0;1751564.17;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;384;0;691111.14;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;841;0;1966594.25;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;841;0;1966776.43;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;719;0;6480722.84;
