ID;TIPO ACTIVO;VINCULADO O NO;TIPO TITULO;EMISOR;NIT;TIPO INVERSION;TIPO REGISTRO;SISTEMA TRANSACCIONAL;TIPO MONEDA;TIPO SECTOR;CALIFICACION;DIAS AL VTO;DURACION;VPN
8508802;2;2;0;Banco Pichincha S.A.;8902007567;0;0;0;0;0;0;0;0;262124730.04
8508802;2;2;0;Banco Gnb Sudameris S.A.;8600507501;0;0;0;0;0;0;0;0;9470715569.39
8508802;2;2;0;Banco Gnb Sudameris S.A.;8600507501;0;0;0;0;0;0;0;0;8008624.16
8508805;1;2;34;Bancolombia S.A.;8909039388;2;1;1;1;2;45;0;0;119594500
8508805;1;2;34;Banco De Bogota S.A.;8600029644;2;1;1;1;2;45;0;0;60000000
8508805;1;2;34;Bolsa De Valores De Colombia S.A.;8300854261;2;1;1;1;2;45;0;0;5218500
8508805;1;2;37;Celsia S.A. E.S.P.;8110303227;2;1;1;1;1;45;0;0;39618420
8508805;1;2;37;Cementos Argos S.A.;8901002510;2;1;1;1;1;45;0;0;35760000
8508805;1;2;37;Cementos Argos S.A.;8901002510;2;1;1;1;1;45;0;0;36058000
8508805;1;2;37;Cementos Argos S.A.;8901002510;2;1;1;1;1;45;0;0;42912000
8508805;1;2;37;Cemex Latam Holdings S.A.U.;4444440361;2;1;1;1;1;45;0;0;31920000
8508805;1;2;37;Cemex Latam Holdings S.A.U.;4444440361;2;1;1;1;1;45;0;0;13363840
8508805;1;2;37;Canacol Energy Inc;9003571608;2;1;1;1;1;45;0;0;416000
8508805;1;2;37;Canacol Energy Inc;9003571608;2;1;1;1;1;45;0;0;832000
8508805;1;2;37;Canacol Energy Inc;9003571608;2;1;1;1;1;45;0;0;6240000
8508805;1;2;37;Constructora Conconcreto S.A.;8909011108;2;1;1;1;1;45;0;0;7004335
8508805;1;2;34;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;45;0;0;1070840
8508805;1;2;34;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;45;0;0;13019160
8508805;1;2;34;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;45;0;0;28799960
8508805;1;2;34;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;45;0;0;33196040
8508805;1;2;37;Ecopetrol S.A.;8999990681;2;1;1;1;1;45;0;0;34186425
8508805;1;2;37;Ecopetrol S.A.;8999990681;2;1;1;1;1;45;0;0;1365000
8508805;1;2;37;Ecopetrol S.A.;8999990681;2;1;1;1;1;45;0;0;30335760
8508805;1;2;37;Ecopetrol S.A.;8999990681;2;1;1;1;1;45;0;0;44739240
8508805;1;2;37;Empresa De Energia De Bogota S.A. E.S.P.;8999990823;2;1;1;1;1;45;0;0;12845000
8508805;1;2;37;Empresa De Energia De Bogota S.A. E.S.P.;8999990823;2;1;1;1;1;45;0;0;23855000
8508805;1;2;37;Empresa De Energia De Bogota S.A. E.S.P.;8999990823;2;1;1;1;1;45;0;0;56885000
8508805;1;2;37;Empresa De Telecomunicaciones De Bogota S.A. E.S.P;8999991158;2;1;1;1;1;45;0;0;8642985
8508805;1;2;37;Almacenes Exito S.A.;8909006089;2;1;1;1;1;45;0;0;67230000
8508805;1;2;37;Cementos Argos S.A.;8901002510;2;1;1;1;1;45;0;0;10200000
8508805;1;2;37;Cementos Argos S.A.;8901002510;2;1;1;1;1;45;0;0;10200000
8508805;1;2;37;Cementos Argos S.A.;8901002510;2;1;1;1;1;45;0;0;20400000
8508805;1;2;37;Cementos Argos S.A.;8901002510;2;1;1;1;1;45;0;0;7548000
8508805;1;2;37;Cementos Argos S.A.;8901002510;2;1;1;1;1;45;0;0;36740400
8508805;1;2;37;Cementos Argos S.A.;8901002510;2;1;1;1;1;45;0;0;56079600
8508805;1;2;34;Grupo Aval Acciones Y Valores S.A.;8002161815;2;1;1;1;2;45;0;0;39780
